sample_id,original_folder,original_tag_text,material_components,percentages,garment_type,composition_evidence,source_path,mapped_class,status,review_reasons,image_count,views,exact_duplicate_groups,near_duplicate_groups
1530,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1530,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1531,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1531,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1534,Blended,"Blouse
Cotton 75 Polyester 25 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 75.0, ""Polyester"": 25.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1534,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1535,Blended,"Blouse
Cotton 75 Polyester 25 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 75.0, ""Polyester"": 25.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1535,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1536,Blended,"Blouse
Cotton 75 Polyester 25 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 75.0, ""Polyester"": 25.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1536,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1537,Blended,"Blouse
Cotton 100 Sweatshirt  
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1537,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1540,Blended,"Blouse
Cotton 70 Polyester 30 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 70.0, ""Polyester"": 30.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1540,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1541,Blended,"Blouse
Cotton 70 Polyester 30 Sweatshirt
",Cotton; Polyester,"{""Cotton"": 70.0, ""Polyester"": 30.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1541,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1542,Blended,"Blouse
Cotton 70 Polyester 30 Sweatshirt  
",Cotton; Polyester,"{""Cotton"": 70.0, ""Polyester"": 30.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1542,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1543,Blended,"Blouse
Cotton 70 Polyester 30 Sweatshirt
",Cotton; Polyester,"{""Cotton"": 70.0, ""Polyester"": 30.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1543,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1544,Blended,"Blouse
Cotton 55 Polyester 45 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 55.0, ""Polyester"": 45.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1544,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1545,Blended,"Blouse
Cotton 55 Polyester 45 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 55.0, ""Polyester"": 45.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1545,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1546,Blended,"Blouse
Cotton 55 Polyester 45 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 55.0, ""Polyester"": 45.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1546,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1547,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1547,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1548,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1548,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1549,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1549,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1550,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt  
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1550,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1558,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1558,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1559,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt   
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1559,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1560,Blended,"Blouse
Cotton 80 Polyester 20 Sweatshirt
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1560,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1565,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1565,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1566,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1566,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1567,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1567,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1568,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1568,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1569,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1569,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1570,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1570,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1571,Blended,"Pants
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1571,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1572,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1572,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1573,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1573,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1578,Blended,"T-shirt
Polyester 46 Repreve 54
",Polyester,"{""Polyester"": 46.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1578,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1579,Blended,"T-shirt
Polyester 46Repreve 54
",Polyester,"{""Polyester"": 46.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1579,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1584,Blended,"T-shirt
Polyester 46 Repreve 54",Polyester,"{""Polyester"": 46.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1584,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1585,Blended,"T-shirt
Polyester 46 Repreve 54
",Polyester,"{""Polyester"": 46.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1585,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1590,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1590,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1591,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1591,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1598,Blended,"Pants
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1598,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1599,Blended,"Pants
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1599,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1602,Blended,"Pants
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1602,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Blended/1602; Blended/1603,Blended/1602; Blended/1603
1603,Blended,"Pants
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1603,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Blended/1602; Blended/1603,Blended/1602; Blended/1603
1604,Blended,"Pants
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1604,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1621,Blended,"T-shirt
Cotton 80 Polyester 20 ?
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1621,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1622,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1622,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1623,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1623,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1624,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1624,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1625,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1625,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1626,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1626,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1627,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1627,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1628,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1628,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1629,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1629,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1630,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1630,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1631,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1631,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1632,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1632,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1633,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1633,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1634,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1634,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1635,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1635,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1636,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1636,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1637,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1637,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1638,Blended,"T-shirt
Cotton 80 Polyester 20 ? 
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1638,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1639,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1639,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1640,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1640,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1641,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1641,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1642,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1642,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1643,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1643,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1644,Blended,"T-shirt
Polyester 83 Elastane 17
",Elastane; Polyester,"{""Polyester"": 83.0, ""Elastane"": 17.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1644,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1647,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1647,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1648,Blended,"T-shirt
Polyester 88 Elastane 12
",Elastane; Polyester,"{""Polyester"": 88.0, ""Elastane"": 12.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1648,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
165,Blended,"Pants
Cotton 73 Nylon 23",Cotton; Nylon,"{""Cotton"": 73.0, ""Nylon"": 23.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/165,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
166,Blended,"Pants
Cotton 73 Nylon 23",Cotton; Nylon,"{""Cotton"": 73.0, ""Nylon"": 23.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/166,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1663,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1663,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1664,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1664,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1665,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1665,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1666,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1666,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1667,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1667,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1672,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1672,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1673,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1673,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1674,Blended,"Jacket
Cotton 74 Polyester 26
",Cotton; Polyester,"{""Cotton"": 74.0, ""Polyester"": 26.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1674,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1675,Blended,"Jacket
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1675,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1676,Blended,"Jacket
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1676,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1677,Blended,"Jacket
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1677,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1678,Blended,"Jacket
Cotton 80 Polyester 20
",Cotton; Polyester,"{""Cotton"": 80.0, ""Polyester"": 20.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1678,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1697,Blended,"Shorts
Polyester 87 Elastane 13
",Elastane; Polyester,"{""Polyester"": 87.0, ""Elastane"": 13.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1697,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1698,Blended,"Shorts
Polyester 87 Elastane 13
",Elastane; Polyester,"{""Polyester"": 87.0, ""Elastane"": 13.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1698,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1726,Blended,"Pants
Cotton 55 Polyester 31 Nylon 14
",Cotton; Nylon; Polyester,"{""Cotton"": 55.0, ""Polyester"": 31.0, ""Nylon"": 14.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1726,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1727,Blended,"Pants
Cotton 55 Polyester 31 Nylon 14",Cotton; Nylon; Polyester,"{""Cotton"": 55.0, ""Polyester"": 31.0, ""Nylon"": 14.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1727,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1728,Blended,"Pants
Cotton 55 Polyester 31 Nylon 14
",Cotton; Nylon; Polyester,"{""Cotton"": 55.0, ""Polyester"": 31.0, ""Nylon"": 14.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1728,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1741,Blended,"Pants
Cotton 70 Nylon 30
",Cotton; Nylon,"{""Cotton"": 70.0, ""Nylon"": 30.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1741,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1742,Blended,"Pants
Cotton 70 Nylon 30
",Cotton; Nylon,"{""Cotton"": 70.0, ""Nylon"": 30.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1742,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1776,Blended,"Shirt
Cotton 85 Wool 15
",Cotton; Wool,"{""Cotton"": 85.0, ""Wool"": 15.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Blended/1776,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
